TBJ_JFET  
Vin = 0.05*sen(2*PI*1000.0*t)
Is = 1.00e-11  Idss = 2.00
Vt = 0.026     Vp   = -2.00
Tensiones de polarización
Vbe = 0.700
Vgs = -0.600
Resolución de ploteo = 400.0 puntos por período

t [s]   	Vin [V] 	Ic [mA] 	Id [mA] 	
 0.000675	-0.044550	 0.887956	 0.918622
 0.000678	-0.044901	 0.876047	 0.918146
 0.000680	-0.045241	 0.864667	 0.917686
 0.000683	-0.045570	 0.853800	 0.917240
 0.000685	-0.045888	 0.843435	 0.916810
 0.000688	-0.046194	 0.833559	 0.916395
 0.000690	-0.046489	 0.824159	 0.915996
 0.000693	-0.046772	 0.815225	 0.915613
 0.000695	-0.047044	 0.806746	 0.915245
 0.000698	-0.047304	 0.798712	 0.914893
 0.000700	-0.047553	 0.791113	 0.914557
 0.000703	-0.047790	 0.783940	 0.914236
 0.000705	-0.048015	 0.777184	 0.913932
 0.000708	-0.048228	 0.770837	 0.913644
 0.000710	-0.048429	 0.764893	 0.913372
 0.000713	-0.048619	 0.759343	 0.913116
 0.000715	-0.048796	 0.754181	 0.912876
 0.000718	-0.048961	 0.749401	 0.912653
 0.000720	-0.049114	 0.744998	 0.912446
 0.000723	-0.049255	 0.740966	 0.912255
 0.000725	-0.049384	 0.737300	 0.912081
 0.000728	-0.049501	 0.733996	 0.911924
 0.000730	-0.049606	 0.731051	 0.911782
 0.000733	-0.049698	 0.728460	 0.911658
 0.000735	-0.049778	 0.726220	 0.911550
 0.000738	-0.049846	 0.724330	 0.911458
 0.000740	-0.049901	 0.722786	 0.911383
 0.000743	-0.049945	 0.721588	 0.911325
 0.000745	-0.049975	 0.720733	 0.911283
 0.000748	-0.049994	 0.720220	 0.911258
 0.000750	-0.050000	 0.720049	 0.911250
 0.000753	-0.049994	 0.720220	 0.911258
 0.000755	-0.049975	 0.720733	 0.911283
 0.000758	-0.049944	 0.721588	 0.911325
 0.000760	-0.049901	 0.722787	 0.911383
 0.000763	-0.049846	 0.724331	 0.911458
 0.000765	-0.049778	 0.726221	 0.911550
 0.000768	-0.049698	 0.728461	 0.911658
 0.000770	-0.049606	 0.731052	 0.911782
 0.000773	-0.049501	 0.733998	 0.911924
 0.000775	-0.049384	 0.737301	 0.912081
 0.000778	-0.049255	 0.740967	 0.912255
 0.000780	-0.049114	 0.745000	 0.912446
