TBJ_JFET  
Vin = 0.05*sen(2*PI*1000.0*t)
Is = 1.00e-11  Idss = 2.00
Vt = 0.026     Vp   = -2.00
Tensiones de polarización
Vbe = 0.700
Vgs = -0.600

t [s]   	Vin [V] 	Ic [mA] 	Id [mA] 	
 0.001425	 0.022699	 11.795210	 1.012037
 0.001430	 0.021289	 11.172336	 1.010031
 0.001435	 0.019857	 10.573806	 1.007997
 0.001440	 0.018406	 9.999801	 1.005938
 0.001445	 0.016937	 9.450352	 1.003855
 0.001450	 0.015451	 8.925353	 1.001750
 0.001455	 0.013949	 8.424578	 0.999626
 0.001460	 0.012434	 7.947690	 0.997485
 0.001465	 0.010907	 7.494259	 0.995329
 0.001470	 0.009369	 7.063772	 0.993160
 0.001475	 0.007821	 6.655647	 0.990981
 0.001480	 0.006266	 6.269240	 0.988793
 0.001485	 0.004705	 5.903862	 0.986598
 0.001490	 0.003139	 5.558786	 0.984400
 0.001495	 0.001570	 5.233256	 0.982200
 0.001500	-0.000000	 4.926496	 0.980000
 0.001505	-0.001571	 4.637717	 0.977802
 0.001510	-0.003140	 4.366126	 0.975609
 0.001515	-0.004706	 4.110930	 0.973423
 0.001520	-0.006267	 3.871341	 0.971246
 0.001525	-0.007822	 3.646583	 0.969080
 0.001530	-0.009369	 3.435894	 0.966927
 0.001535	-0.010908	 3.238529	 0.964789
 0.001540	-0.012435	 3.053765	 0.962668
 0.001545	-0.013950	 2.880902	 0.960567
 0.001550	-0.015451	 2.719264	 0.958488
 0.001555	-0.016937	 2.568200	 0.956431
 0.001560	-0.018407	 2.427089	 0.954400
 0.001565	-0.019858	 2.295334	 0.952396
 0.001570	-0.021289	 2.172368	 0.950421
 0.001575	-0.022700	 2.057652	 0.948478
 0.001580	-0.024088	 1.950673	 0.946567
 0.001585	-0.025453	 1.850948	 0.944690
 0.001590	-0.026792	 1.758019	 0.942850
 0.001595	-0.028105	 1.671454	 0.941049
 0.001600	-0.029390	 1.590849	 0.939286
 0.001605	-0.030646	 1.515820	 0.937565
 0.001610	-0.031872	 1.446011	 0.935888
 0.001615	-0.033066	 1.381086	 0.934254
 0.001620	-0.034228	 1.320734	 0.932667
 0.001625	-0.035356	 1.264661	 0.931127
 0.001630	-0.036449	 1.212594	 0.929636
 0.001635	-0.037506	 1.164281	 0.928195
 0.001640	-0.038526	 1.119485	 0.926806
 0.001645	-0.039508	 1.077989	 0.925469
 0.001650	-0.040451	 1.039588	 0.924186
 0.001655	-0.041354	 1.004095	 0.922959
 0.001660	-0.042217	 0.971338	 0.921788
 0.001665	-0.043037	 0.941157	 0.920674
 0.001670	-0.043816	 0.913404	 0.919618
 0.001675	-0.044551	 0.887945	 0.918621
 0.001680	-0.045242	 0.864657	 0.917685
 0.001685	-0.045888	 0.843426	 0.916810
 0.001690	-0.046489	 0.824151	 0.915996
 0.001695	-0.047044	 0.806739	 0.915245
 0.001700	-0.047553	 0.791106	 0.914556
 0.001705	-0.048015	 0.777178	 0.913932
 0.001710	-0.048429	 0.764888	 0.913372
 0.001715	-0.048796	 0.754176	 0.912876
 0.001720	-0.049115	 0.744994	 0.912446
 0.001725	-0.049385	 0.737297	 0.912081
 0.001730	-0.049606	 0.731048	 0.911782
 0.001735	-0.049778	 0.726218	 0.911550
 0.001740	-0.049901	 0.722785	 0.911383
 0.001745	-0.049975	 0.720732	 0.911283
 0.001750	-0.050000	 0.720049	 0.911250
 0.001755	-0.049975	 0.720733	 0.911283
 0.001760	-0.049901	 0.722788	 0.911383
 0.001765	-0.049778	 0.726223	 0.911550
 0.001770	-0.049606	 0.731054	 0.911783
 0.001775	-0.049384	 0.737305	 0.912081
 0.001780	-0.049114	 0.745004	 0.912446
 0.001785	-0.048796	 0.754188	 0.912877
 0.001790	-0.048429	 0.764900	 0.913372
 0.001795	-0.048014	 0.777192	 0.913933
 0.001800	-0.047553	 0.791123	 0.914557
 0.001805	-0.047044	 0.806757	 0.915245
 0.001810	-0.046488	 0.824171	 0.915997
 0.001815	-0.045887	 0.843448	 0.916811
 0.001820	-0.045241	 0.864681	 0.917686
 0.001825	-0.044550	 0.887972	 0.918623
 0.001830	-0.043815	 0.913433	 0.919619
 0.001835	-0.043037	 0.941189	 0.920675
 0.001840	-0.042216	 0.971373	 0.921789
 0.001845	-0.041353	 1.004133	 0.922960
 0.001850	-0.040450	 1.039629	 0.924188
 0.001855	-0.039507	 1.078033	 0.925470
 0.001860	-0.038525	 1.119533	 0.926807
 0.001865	-0.037505	 1.164332	 0.928197
 0.001870	-0.036448	 1.212650	 0.929637
 0.001875	-0.035355	 1.264720	 0.931129
 0.001880	-0.034227	 1.320798	 0.932669
 0.001885	-0.033065	 1.381156	 0.934256
 0.001890	-0.031870	 1.446085	 0.935889
 0.001895	-0.030644	 1.515900	 0.937567
 0.001900	-0.029388	 1.590935	 0.939288
 0.001905	-0.028103	 1.671547	 0.941050
 0.001910	-0.026790	 1.758118	 0.942852
 0.001915	-0.025451	 1.851054	 0.944692
 0.001920	-0.024087	 1.950787	 0.946569
 0.001925	-0.022698	 2.057774	 0.948480
 0.001930	-0.021288	 2.172499	 0.950424
 0.001935	-0.019856	 2.295475	 0.952398
 0.001940	-0.018405	 2.427239	 0.954402
 0.001945	-0.016936	 2.568362	 0.956433
 0.001950	-0.015450	 2.719437	 0.958490
 0.001955	-0.013948	 2.881087	 0.960570
 0.001960	-0.012433	 3.053963	 0.962671
 0.001965	-0.010906	 3.238740	 0.964791
 0.001970	-0.009368	 3.436119	 0.966929
 0.001975	-0.007820	 3.646824	 0.969082
 0.001980	-0.006265	 3.871598	 0.971248
 0.001985	-0.004704	 4.111204	 0.973425
 0.001990	-0.003138	 4.366417	 0.975612
 0.001995	-0.001569	 4.638027	 0.977804
