TBJ_JFET  
Vin = 0.04*sen(2*PI*1000.0*t) + 0.04*sen(2*PI*1200.0*t)
Is = 1.00e-11  Idss = 2.00
Vt = 0.026     Vp   = -2.00
Tensiones de polarización
Vbe = 0.775
Vgs = -0.600

t [s]   	Vin [V] 	Ic [mA] 	Id [mA] 	
 0.010175	 0.074387	 1541.190552	 1.086909
 0.010200	 0.077965	 1768.562622	 1.092191
 0.010225	 0.079192	 1854.014160	 1.094005
 0.010250	 0.078040	 1773.667847	 1.092301
 0.010275	 0.074556	 1551.202759	 1.087157
 0.010300	 0.068857	 1245.876221	 1.078770
 0.010325	 0.061129	 925.548157	 1.067450
 0.010350	 0.051621	 642.066772	 1.053602
 0.010375	 0.040634	 420.777771	 1.037713
 0.010400	 0.028513	 263.987274	 1.020324
 0.010425	 0.015635	 160.872635	 1.002012
 0.010450	 0.002400	 96.695198	 0.983363
 0.010475	-0.010787	 58.228657	 0.964957
 0.010500	-0.023524	 35.676296	 0.947343
 0.010525	-0.035428	 22.570543	 0.931029
 0.010550	-0.046144	 14.946467	 0.916463
 0.010575	-0.055360	 10.485996	 0.904029
 0.010600	-0.062810	 7.873398	 0.894039
 0.010625	-0.068289	 6.377336	 0.886727
 0.010650	-0.071655	 5.603022	 0.882251
 0.010675	-0.072831	 5.355094	 0.880688
 0.010700	-0.071813	 5.569019	 0.882040
 0.010725	-0.068661	 6.286675	 0.886231
 0.010750	-0.063504	 7.665934	 0.893111
 0.010775	-0.056529	 10.024674	 0.902457
 0.010800	-0.047979	 13.928306	 0.913981
 0.010825	-0.038139	 20.335455	 0.927332
 0.010850	-0.027333	 30.814007	 0.942107
 0.010875	-0.015909	 47.816601	 0.957854
 0.010900	-0.004226	 74.941231	 0.974092
 0.010925	 0.007352	 116.982956	 0.990320
 0.010950	 0.018474	 179.431351	 1.006034
 0.010975	 0.028808	 267.001099	 1.020746
 0.011000	 0.038054	 381.024536	 1.033999
 0.011025	 0.045952	 516.268921	 1.045388
 0.011050	 0.052289	 658.775635	 1.054572
 0.011075	 0.056908	 786.843872	 1.061291
 0.011100	 0.059707	 876.278503	 1.065372
 0.011125	 0.060645	 908.463745	 1.066742
 0.011150	 0.059740	 877.386475	 1.065420
 0.011175	 0.057068	 791.704468	 1.061524
 0.011200	 0.052760	 670.805603	 1.055256
 0.011225	 0.046993	 537.371155	 1.046895
 0.011250	 0.039989	 410.461700	 1.036784
 0.011275	 0.032000	 301.873627	 1.025311
 0.011300	 0.023304	 216.058029	 1.012897
 0.011325	 0.014193	 152.191193	 0.999971
 0.011350	 0.004964	 106.718590	 0.986962
 0.011375	-0.004090	 75.334015	 0.974282
 0.011400	-0.012695	 54.108448	 0.962308
 0.011425	-0.020596	 39.929352	 0.951378
