TBJ_JFET  
Vin = 0.03*sen(2*PI*1000.0*t) + 0.03*sen(2*PI*1200.0*t)
Is = 1.00e-11  Idss = 2.00
Vt = 0.026     Vp   = -2.00
Tensiones de polarización
Vbe = 0.900
Vgs = -0.600

t [s]   	Vin [V] 	Ic [mA] 	Id [mA] 	
 0.006500	-0.023775	 4326.555176	 0.946998
 0.006525	-0.025818	 3999.660400	 0.944189
 0.006550	-0.026988	 3823.629639	 0.942581
 0.006575	-0.027285	 3780.110840	 0.942173
 0.006600	-0.026739	 3860.391602	 0.942923
 0.006625	-0.025404	 4063.773193	 0.944757
 0.006650	-0.023360	 4396.131348	 0.947569
 0.006675	-0.020707	 4868.392578	 0.951224
 0.006700	-0.017561	 5494.582520	 0.955568
 0.006725	-0.014050	 6289.053711	 0.960429
 0.006750	-0.010308	 7262.638672	 0.965622
 0.006775	-0.006470	 8417.673828	 0.970962
 0.006800	-0.002671	 9742.335938	 0.976265
 0.006825	 0.000967	 11205.315430	 0.981354
 0.006850	 0.004330	 12752.444336	 0.986071
 0.006875	 0.007321	 14307.082031	 0.990276
 0.006900	 0.009861	 15775.637695	 0.993854
 0.006925	 0.011894	 17058.302734	 0.996722
 0.006950	 0.013382	 18063.367188	 0.998824
 0.006975	 0.014313	 18721.843750	 1.000141
 0.007000	 0.014695	 18998.664062	 1.000680
 0.007025	 0.014556	 18897.388672	 1.000484
 0.007050	 0.013943	 18457.494141	 0.999618
 0.007075	 0.012920	 17745.429688	 0.998172
 0.007100	 0.011562	 16842.341797	 0.996254
 0.007125	 0.009953	 15831.705078	 0.993984
 0.007150	 0.008183	 14789.468750	 0.991489
 0.007175	 0.006341	 13777.947266	 0.988897
 0.007200	 0.004515	 12843.500977	 0.986331
 0.007225	 0.002786	 12017.129883	 0.983904
 0.007250	 0.001225	 11316.835938	 0.981715
 0.007275	-0.000110	 10750.669922	 0.979846
 0.007300	-0.001174	 10319.684570	 0.978358
 0.007325	-0.001939	 10020.331055	 0.977287
 0.007350	-0.002395	 9846.106445	 0.976650
 0.007375	-0.002548	 9788.448242	 0.976436
 0.007400	-0.002419	 9836.956055	 0.976616
 0.007425	-0.002046	 9979.090820	 0.977137
 0.007450	-0.001478	 10199.535156	 0.977932
 0.007475	-0.000774	 10479.458008	 0.978916
 0.007500	-0.000001	 10795.965820	 0.979999
 0.007525	 0.000773	 11122.053711	 0.981083
 0.007550	 0.001477	 11427.357422	 0.982069
 0.007575	 0.002046	 11679.897461	 0.982866
 0.007600	 0.002419	 11848.799805	 0.983389
 0.007625	 0.002548	 11907.686523	 0.983570
 0.007650	 0.002395	 11838.140625	 0.983357
 0.007675	 0.001940	 11632.499023	 0.982718
 0.007700	 0.001175	 11295.247070	 0.981646
 0.007725	 0.000112	 10842.595703	 0.980156
 0.007750	-0.001223	 10300.291992	 0.978289
 0.007775	-0.002783	 9700.148438	 0.976107
 0.007800	-0.004512	 9076.089844	 0.973693
 0.007825	-0.006338	 8460.547852	 0.971147
 0.007850	-0.008180	 7881.869629	 0.968581
 0.007875	-0.009951	 7362.935547	 0.966118
 0.007900	-0.011560	 6921.037109	 0.963882
 0.007925	-0.012919	 6568.713867	 0.961997
 0.007950	-0.013942	 6315.181641	 0.960578
 0.007975	-0.014555	 6168.041504	 0.959729
 0.008000	-0.014695	 6135.015137	 0.959535
 0.008025	-0.014314	 6225.571777	 0.960063
 0.008050	-0.013383	 6452.355957	 0.961353
 0.008075	-0.011896	 6832.358887	 0.963417
 0.008100	-0.009864	 7387.711914	 0.966239
 0.008125	-0.007324	 8145.867676	 0.969774
 0.008150	-0.004333	 9138.778320	 0.973943
 0.008175	-0.000971	 10400.458008	 0.978641
 0.008200	 0.002666	 11962.186523	 0.983737
 0.008225	 0.006466	 13844.616211	 0.989074
 0.008250	 0.010304	 16046.498047	 0.994478
 0.008275	 0.014046	 18530.767578	 0.999763
 0.008300	 0.017558	 21210.462891	 1.004735
 0.008325	 0.020704	 23939.074219	 1.009200
 0.008350	 0.023358	 26511.371094	 1.012974
 0.008375	 0.025402	 28680.359375	 1.015886
 0.008400	 0.026738	 30192.208984	 1.017791
 0.008425	 0.027285	 30834.332031	 1.018572
 0.008450	 0.026988	 30484.294922	 1.018148
 0.008475	 0.025819	 29143.482422	 1.016480
 0.008500	 0.023777	 26942.265625	 1.013571
 0.008525	 0.020893	 24113.308594	 1.009468
 0.008550	 0.017226	 20941.636719	 1.004265
 0.008575	 0.012866	 17708.300781	 0.998095
 0.008600	 0.007927	 14644.750977	 0.991129
 0.008625	 0.002549	 11908.162109	 0.983572
 0.008650	-0.003111	 9578.765625	 0.975650
 0.008675	-0.008879	 7673.009766	 0.967609
 0.008700	-0.014573	 6163.914062	 0.959705
 0.008725	-0.020007	 5001.272461	 0.952190
 0.008750	-0.024999	 4127.510254	 0.945313
 0.008775	-0.029376	 3488.015137	 0.939305
 0.008800	-0.032979	 3036.662842	 0.934373
 0.008825	-0.035671	 2738.042480	 0.930697
 0.008850	-0.037339	 2567.867676	 0.928422
 0.008875	-0.037903	 2512.760742	 0.927654
 0.008900	-0.037315	 2570.212891	 0.928455
 0.008925	-0.035564	 2749.267334	 0.930842
 0.008950	-0.032676	 3072.290039	 0.934787
 0.008975	-0.028714	 3578.076904	 0.940213
 0.009000	-0.023776	 4326.361328	 0.946996
 0.009025	-0.017996	 5403.380859	 0.954967
 0.009050	-0.011537	 6927.291992	 0.963915
 0.009075	-0.004585	 9050.705078	 0.973591
 0.009100	 0.002652	 11955.360352	 0.983716
 0.009125	 0.009953	 15831.620117	 0.993984
 0.009150	 0.017093	 20834.736328	 1.004076
 0.009175	 0.023846	 27013.781250	 1.013669
 0.009200	 0.029995	 34220.878906	 1.022442
 0.009225	 0.035338	 42027.910156	 1.030097
 0.009250	 0.039695	 49696.832031	 1.036361
 0.009275	 0.042917	 56252.367188	 1.041005
 0.009300	 0.044885	 60675.316406	 1.043846
 0.009325	 0.045520	 62174.550781	 1.044763
 0.009350	 0.044782	 60436.062500	 1.043698
 0.009375	 0.042677	 55735.132812	 1.040658
 0.009400	 0.039251	 48853.691406	 1.035721
 0.009425	 0.034592	 40840.445312	 1.029028
 0.009450	 0.028831	 32723.595703	 1.020780
 0.009475	 0.022133	 25290.896484	 1.011230
 0.009500	 0.014692	 18996.597656	 1.000676
 0.009525	 0.006730	 13985.993164	 0.989445
 0.009550	-0.001512	 10186.431641	 0.977885
 0.009575	-0.009783	 7410.560547	 0.966351
 0.009600	-0.017831	 5437.774414	 0.955195
 0.009625	-0.025406	 4063.416748	 0.944754
 0.009650	-0.032272	 3120.368408	 0.935340
